Location/Emplacement,Province/ Province,Collection Start/Début du prélèvement (UTC),Collection Time/Durée d'échantillonnage (s),AirVolume/Volume d'air (m3),7Be Activity/7Be Activité (mBq/m3),7Be Uncertainty/7Be Incertitude (mBq/m3),7Be MDC/7Be CMD (mBq/m3),210Pb Activity/210Pb Activité (mBq/m3),210Pb Uncertainty/210Pb Incertitude (mBq/m3),210Pb MDC/210Pb CMD (mBq/m3),134Cs Activity/134Cs Activité (mBq/m3),134Cs Uncertainty/134Cs Incertitude (mBq/m3),134Cs MDC/134Cs CMD (mBq/m3),137Cs Activity/137Cs Activité (mBq/m3),137Cs Uncertainty/137Cs Incertitude (mBq/m3),137Cs MDC/137Cs CMD (mBq/m3),131I Activity/131I Activité (mBq/m3),131I Uncertainty/131I Incertitude (mBq/m3),131I MDC/131I CMD (mBq/m3),Comments,
Kuujjuarapik,QC,2010-05-10,609000,12641,4.55556889,0.130296652,0.037138252,0.320699144,0.017814039,0.040689236,,,0.004921878,,,0.004233881,,,0.023049346,,
Kuujjuarapik,QC,2010-05-17,686400,14256,3.072567699,0.080307024,0.031879117,0.209259988,0.011261813,0.01737642,,,0.002781304,,,0.002558083,,,0.148726496,,
Kuujjuarapik,QC,2010-05-25,599700,12446,1.009446489,0.036416674,0.03306599,0.105790922,0.007861416,0.017399776,,,0.003048768,,,0.003243338,,,0.075744269,,
Kuujjuarapik,QC,2010-06-01,595860,12349,1.022612472,0.036965321,0.032215841,0.08223263,0.006467327,0.017298626,,,0.003415174,,,0.002883268,,,0.071410323,,
Kuujjuarapik,QC,2010-06-08,511860,10637,2.128498158,0.069320959,0.040872372,0.145202965,0.010097532,0.025858693,,,0.004804419,,,0.004338551,,,0.080785365,,
Kuujjuarapik,QC,2010-06-14,602400,12499,3.227802103,0.094255029,0.035297409,0.204702923,0.012047322,0.023918632,,,0.003019061,,,0.003248713,,,0.073588701,,
Kuujjuarapik,QC,2010-06-21,604200,12536,0.955460379,0.033404975,0.026742586,0.083060708,0.00685948,0.017823018,,,0.003416845,,,0.003153998,,,0.02853839,,
Kuujjuarapik,QC,2010-06-28,606900,12596,2.463445397,0.077942608,0.041451316,0.141840492,0.009914727,0.035088,,,0.005155993,,,0.003624438,,,0.051806292,,
Kuujjuarapik,QC,2010-07-05,604500,12334,1.815466406,0.04822905,0.027057322,0.155733927,0.010794612,0.031714935,,,0.005329786,,,0.002980059,,,0.018906409,,
Kuujjuarapik,QC,2010-07-12,607800,12364,2.6137,0.064811739,0.025231115,0.174800291,0.01175241,0.032799526,,,0.004750642,,,0.002858842,,,0.01078376,,
Kuujjuarapik,QC,2010-07-19,627600,13015,1.752979284,0.046524418,0.025592995,0.17075712,0.011061437,0.029272922,,,0.004342879,,,0.002682511,,,0.021544127,,
Kuujjuarapik,QC,2010-07-26,579600,12035,1.735942097,0.0585632,0.041468393,0.168117073,0.011426507,0.036217669,,,0.005183344,,,0.00439875,,,0.030819268,,
Kuujjuarapik,QC,2010-08-02,600600,12461,1.393565022,0.048015351,0.038137245,0.136568707,0.010387125,0.034016492,,,0.00559859,,,0.004251698,,,0.017256552,,
Kuujjuarapik,QC,2010-08-09,692400,14368,1.602778487,0.052202595,0.033188458,0.159263616,0.010800811,0.032671742,,,0.004645248,,,0.003599374,,,0.01703397,,
Kuujjuarapik,QC,2010-08-17,601380,12484,2.669176407,0.069650334,0.025586238,0.167692108,0.010252323,0.019669398,,,0.003326582,,,0.003062921,,,0.019043709,,
Kuujjuarapik,QC,2010-08-24,522120,10839,1.827605825,0.053404438,0.027824519,0.245488793,0.01355248,0.022460472,,,0.004081991,,,0.003810421,,,0.021888658,,
Kuujjuarapik,QC,2010-08-30,1303200,27054,1.648484369,0.039994819,0.013489252,0.176523804,0.009124626,0.015723435,,,0.002229068,,,0.001486526,,,0.013499303,,
Kuujjuarapik,QC,2010-09-14,607080,12618,1.076597854,0.04009175,0.040251431,0.102681808,0.008702128,0.035653105,,,0.005388336,,,0.004295331,,,0.0239444,,
Kuujjuarapik,QC,2010-09-21,695880,14442,2.017128825,0.05140984,0.023799272,0.210510007,0.012405224,0.027526561,,,0.004327402,,,0.002364789,,,0.018488347,,
Kuujjuarapik,QC,2010-09-29,606480,12445,2.405015616,0.06027717,0.025222285,0.1823651,0.012045551,0.033088963,,,0.005221269,,,0.002968007,,,0.012469272,,
Kuujjuarapik,QC,2010-10-06,600900,12476,1.051161345,0.034448292,0.025397541,0.105597905,0.007899429,0.018301766,,,0.003180616,,,0.003532483,,,0.017898465,,
Kuujjuarapik,QC,2010-10-14,615000,12448,0.405963207,0.016065623,0.024663163,0.070475144,0.006657724,0.028634435,,,0.004744166,,,0.002662334,,,0.013884708,,
Kuujjuarapik,QC,2010-10-21,600900,12484,1.075443607,0.034073958,0.02140855,0.178587734,0.010631744,0.018244467,,,0.003524731,,,0.002826894,,,0.009735717,,
Kuujjuarapik,QC,2010-10-28,609420,12663,0.714354539,0.024263288,0.029795136,0.155337926,0.010607336,0.029500516,,,0.004713154,,,0.002798165,,,0.035506826,,
Kuujjuarapik,QC,2010-11-04,605700,12588,2.374841208,0.060201078,0.02741018,0.265497749,0.015151461,0.031468997,,,0.004531704,,,0.002783759,,,0.018327362,,
Kuujjuarapik,QC,2010-11-11,612000,12837,1.540882399,0.044571874,0.023852528,0.177161177,0.010474843,0.018434845,,,0.003118002,,,0.002907849,,,0.01442258,,
Kuujjuarapik,QC,2010-11-18,593700,11961,2.005826388,0.063140738,0.032956792,0.239700439,0.013338788,0.023597697,,,0.002745719,,,0.003109034,,,0.041559724,,
Kuujjuarapik,QC,2010-11-25,709200,14741,0.881515505,0.031420332,0.023662738,0.12672546,0.008060686,0.018545788,,,0.003036025,,,0.002698534,,,0.014762592,,
Kuujjuarapik,QC,2010-12-03,595020,11841,1.080970426,0.040291363,0.035177109,0.125085194,0.008782563,0.023098743,,,0.003499541,,,0.003299144,,,0.056572182,,
Kuujjuarapik,QC,2010-12-10,1296600,27157,1.191409692,0.035781819,0.015880285,0.162120127,0.007789624,0.010663313,,,0.001662742,,,0.001551514,,,0.020438654,,
Kuujjuarapik,QC,2010-12-25,695700,14450,1.093177446,0.0369965,0.023650191,0.48232273,0.020623401,0.021119447,,,0.003000102,,,0.002229357,,,0.016048667,,
Kuujjuarapik,QC,2011-01-04,605400,11340,1.26593208,0.038220385,0.034337641,0.472607254,0.02361394,0.035243873,,,0.005807226,,,0.003076259,,,0.053382279,,
Kuujjuarapik,QC,2011-01-11,621480,12910,1.152574587,0.03516511,0.032755604,0.225905789,0.013513993,0.029803125,,,0.004956962,,,0.002895672,,,0.082824074,,
Kuujjuarapik,QC,2011-01-18,605100,12694,1.686268113,0.047783869,0.033104076,1.027969025,0.044208945,0.032551587,,,0.004738888,,,0.002549068,,,0.113027811,,
Kuujjuarapik,QC,2011-01-25,675600,14039,2.064328104,0.056807774,0.024318599,0.831251336,0.031883593,0.019480236,,,0.003167647,,,0.002506615,,,0.037558671,,
Kuujjuarapik,QC,2011-02-02,704400,15030,2.758550311,0.084133166,0.036608653,0.837525799,0.034266364,0.034866971,,,0.004322432,,,0.003651998,,,0.062254869,,
Kuujjuarapik,QC,2011-02-10,668700,13889,1.995045274,0.051955905,0.027723876,0.82317134,0.036063599,0.032214637,,,0.004255586,,,0.00265101,,,0.033961449,,
Kuujjuarapik,QC,2011-02-18,612000,11968,2.451718542,0.062380575,0.028079308,0.591162755,0.027803211,0.035213136,,,0.004789551,,,0.002656063,,,0.021683762,,
Kuujjuarapik,QC,2011-02-25,598500,12565,1.837751396,0.052789158,0.026383235,0.52828792,0.022628104,0.021265321,,,0.003166326,,,0.002989772,,,0.03191271,,
Kuujjuarapik,QC,2011-03-04,601500,12357,2.739756654,0.087642408,0.049292652,0.545960519,0.025511337,0.038989143,,,0.005126857,,,0.004352397,,,0.133295049,,
Kuujjuarapik,QC,2011-03-11,608400,12920,2.80059745,0.08004423,0.027487446,0.663992898,0.027228801,0.025462385,,,0.003804022,,,0.003166769,,,0.013099092,,
Kuujjuarapik,QC,2011-03-18,622500,12785,2.770055971,0.079839584,0.029635814,0.523679662,0.022615477,0.024661491,,,0.003425807,,,0.003195046,,,0.019998935,,
Kuujjuarapik,QC,2011-03-25,590100,12252,3.01268783,0.075186134,0.024326471,0.526554252,0.022625464,0.02226265,0.014034959,0.001093938,0.003562131,0.01580283,0.00131465,0.002835281,0.138661141,0.007021999,0.00958588,,
Kuujjuarapik,QC,2011-04-01,609780,12656,3.219625217,0.080351196,0.030614217,0.478801894,0.021005636,0.02291079,0.065096389,0.002070737,0.003763493,0.070338701,0.002819969,0.002906179,0.464522619,0.018436092,0.020509369,,
Kuujjuarapik,QC,2011-04-08,679200,14259,2.60195699,0.064297366,0.031122028,0.563058651,0.02613052,0.034101195,0.171368145,0.003081278,0.004704354,0.135651887,0.003649767,0.002649135,0.246622858,0.011673334,0.021494594,,
Kuujjuarapik,QC,2011-04-16,621300,12902,3.377948084,0.102002164,0.057398189,0.521544623,0.024971352,0.044613607,0.181313062,0.003754675,0.005834011,0.16783126,0.005224374,0.004455908,0.131887546,0.02638502,0.072494862,,
Kuujjuarapik,QC,2011-04-23,614520,12760,3.182828224,0.095745811,0.048619841,0.482001107,0.023433655,0.042116499,0.112578811,0.00291974,0.005748764,0.101485654,0.003765136,0.004288166,0.055581527,0.012554983,0.036710728,,
Kuujjuarapik,QC,2011-04-30,601800,12499,3.056123476,0.092994642,0.044908877,0.285836953,0.016440772,0.039016315,0.02451721,0.001354078,0.005791183,0.023439852,0.001678949,0.00420926,,,0.050827755,,
Kuujjuarapik,QC,2011-05-07,604500,12559,2.881771212,0.088118399,0.042602773,0.245017912,0.01493377,0.039183065,0.008029663,0.001126318,0.005400021,0.00651749,0.001063718,0.004046805,,,0.035966863,,
Kuujjuarapik,QC,2011-05-14,581460,12073,2.937195086,0.075597125,0.028715845,0.25065921,0.013438133,0.020528254,0.005075216,0.000763119,0.003568431,0.006474694,0.000961195,0.003027322,,,0.020114392,,
Kuujjuarapik,QC,2011-05-21,699000,14352,2.585749193,0.063266537,0.022069771,0.17581603,0.011134057,0.029251292,,,0.004937332,,,0.002898772,,,0.012135702,,
Kuujjuarapik,QC,2011-05-29,622500,12925,3.383321303,0.086835901,0.031414209,0.176490583,0.010296133,0.018214207,,,0.003956734,,,0.003447856,,,0.084889594,,
Kuujjuarapik,QC,2011-06-05,690180,13679,2.323951503,0.063129343,0.027442833,0.11373962,0.007913455,0.017805887,,,0.003066356,,,0.003321562,,,0.063873813,,
Kuujjuarapik,QC,2011-06-13,603840,12671,2.392318913,0.078960669,0.056039218,0.114269397,0.00934337,0.038576269,,,0.005271909,,,0.004434639,,,0.198347247,,
Kuujjuarapik,QC,2011-06-20,607080,12130,2.273550817,0.07522458,0.053812473,0.157624167,0.010935977,0.037890102,,,0.005504032,,,0.004630436,,,0.108110056,,
Kuujjuarapik,QC,2011-06-27,606780,13168,2.614042108,0.080324207,0.040051906,0.139758972,0.0100369,0.035541427,,,0.004842625,,,0.004235122,,,0.029577503,,
Kuujjuarapik,QC,2011-07-04,606600,11674,1.875407263,0.050711457,0.03146549,0.106669121,0.008338146,0.032527136,,,0.005575695,,,0.003121901,,,0.038005266,,
Kuujjuarapik,QC,2011-07-11,605700,12722,3.688807898,0.088266127,0.026586667,0.253367836,0.014853974,0.034742923,,,0.004813973,,,0.002843077,,,0.015829804,,
Kuujjuarapik,QC,2011-07-18,668340,13401,1.041007102,0.034813057,0.027127284,0.13948461,0.008865773,0.016880493,,,0.003264305,,,0.002789144,,,0.03257456,,
Kuujjuarapik,QC,2011-07-26,547380,11310,2.202455008,0.071801245,0.043919285,0.208564437,0.013650783,0.040820429,,,0.006152387,,,0.005014269,,,0.038822622,,
Kuujjuarapik,QC,2011-08-01,610740,12822,1.793279514,0.047498793,0.027025086,0.225499312,0.013470989,0.030971085,,,0.004819145,,,0.00279123,,,0.020017229,,
Kuujjuarapik,QC,2011-08-08,588540,12215,1.793510021,0.050222104,0.035866667,0.163529292,0.013584585,0.029947892,,,0.005362293,,,0.00309098,,,0.104481477,,
Kuujjuarapik,QC,2011-08-15,591900,12282,1.172731559,0.035557484,0.033441996,0.131622926,0.009490254,0.031098199,,,0.004770438,,,0.002945927,,,0.058073159,,
Kuujjuarapik,QC,2011-08-22,622980,12932,1.162851384,0.034151327,0.028972932,0.139870127,0.009824723,0.029819191,,,0.004914878,,,0.002863572,,,0.031621284,,
Kuujjuarapik,QC,2011-08-29,569820,11833,1.88742004,0.060588968,0.032626123,0.200904194,0.011853708,0.023178955,,,0.003559122,,,0.002937779,,,0.038703481,,
Kuujjuarapik,QC,2011-09-05,629580,13512,1.919193693,0.062719274,0.040241774,0.197748108,0.012508826,0.032696877,,,0.004820633,,,0.00350762,,,0.04132019,,
Kuujjuarapik,QC,2011-09-12,596220,12387,2.288274685,0.061793801,0.026149875,0.221113189,0.012289462,0.02001976,,,0.003657518,,,0.003650804,,,0.027208215,,
Kuujjuarapik,QC,2011-09-19,621480,13049,1.056344305,0.03091465,0.025413846,0.171038691,0.011143588,0.03051901,,,0.004499365,,,0.003112613,,,0.016851055,,
Kuujjuarapik,QC,2011-09-26,578760,12013,1.523525247,0.045260591,0.025409399,0.216859032,0.012239461,0.019545086,,,0.003783109,,,0.003826152,,,0.019938346,,
Kuujjuarapik,QC,2011-10-03,691980,14368,2.826144116,0.085367389,0.037037363,0.421715184,0.020288907,0.032435611,,,0.004622487,,,0.00331669,,,0.037693547,,
Kuujjuarapik,QC,2011-10-11,1296600,26837,1.838108998,0.051153339,0.015643939,0.315298399,0.012963438,0.012816817,,,0.001391649,,,0.001143362,,,0.010712654,,
Kuujjuarapik,QC,2011-10-26,603600,12536,1.04668767,0.03940953,0.038419686,0.217005759,0.013487955,0.035373772,,,0.005156224,,,0.004054538,,,0.021597849,,
Kuujjuarapik,QC,2011-11-02,616020,12798,1.059956643,0.040440738,0.041562403,0.372750017,0.019085076,0.034878472,,,0.00467181,,,0.003983806,,,0.038403129,,
Kuujjuarapik,QC,2011-11-09,670800,13882,1.053090555,0.034053695,0.022647667,0.263849878,0.013196278,0.01638786,,,0.003272802,,,0.002804603,,,0.022491288,,
Kuujjuarapik,QC,2011-11-17,612000,12760,1.676305968,0.047569734,0.024050548,0.439330841,0.019554889,0.020149523,,,0.00328173,,,0.003096742,,,0.014511049,,
Kuujjuarapik,QC,2011-11-24,615840,13211,1.783374497,0.057676598,0.035441729,0.473403873,0.022354132,0.033967838,,,0.00501027,,,0.004161432,,,0.017182698,,
Kuujjuarapik,QC,2011-12-01,942240,19578,2.272818212,0.057046084,0.017068752,0.397147201,0.016385328,0.013831161,,,0.002632875,,,0.002215701,,,0.029311542,,
Kuujjuarapik,QC,2011-12-12,601860,12422,2.915637222,0.089539406,0.040414396,0.537052746,0.025349909,0.040813061,,,0.005072579,,,0.004179859,,,0.041795195,,
Kuujjuarapik,QC,2011-12-19,616440,12798,1.773525457,0.048003311,0.030412606,0.483889906,0.023454504,0.032652601,,,0.004528596,,,0.002660583,,,0.039287767,,
Kuujjuarapik,QC,2011-12-26,779460,16184,1.770793758,0.05679718,0.032343524,0.478819183,0.021497588,0.029586429,,,0.004112445,,,0.00327697,,,0.03729217,,
Kuujjuarapik,QC,2012-01-04,592800,12592,2.150976751,0.069393976,0.042426905,0.970195524,0.039655077,0.038823745,,,0.004774123,,,0.004355412,,,0.041010098,,
Kuujjuarapik,QC,2012-01-11,684240,14203,1.520826692,0.050294211,0.033599285,0.837965374,0.034351593,0.035278256,,,0.004478207,,,0.003915595,,,0.018295834,,
Kuujjuarapik,QC,2012-01-19,627300,12962,1.534820447,0.044042463,0.022525611,0.83874933,0.032507063,0.021243913,,,0.003884484,,,0.003086611,,,0.009794325,,
Kuujjuarapik,QC,2012-01-26,588780,12237,2.313344605,0.073698371,0.04429689,0.558047365,0.02609145,0.041078042,,,0.005544612,,,0.004549492,,,0.034277254,,
Kuujjuarapik,QC,2012-02-02,612900,12723,2.245715442,0.07223282,0.044153713,0.578147516,0.02638794,0.037831383,,,0.00546174,,,0.004095021,,,0.052236497,,
Kuujjuarapik,QC,2012-02-09,600900,12484,2.11037937,0.067623158,0.038998937,0.525085127,0.024596513,0.03730175,,,0.005495471,,,0.004075953,,,0.026048101,,
Kuujjuarapik,QC,2012-02-16,603900,12536,2.451565242,0.061512666,0.026880421,0.487508629,0.023735231,0.034343935,,,0.005054797,,,0.002791321,,,0.015284808,,
Kuujjuarapik,QC,2012-02-23,684480,14218,2.087396819,0.052465241,0.02309905,0.550996337,0.025561444,0.031102146,,,0.003825761,,,0.002424713,,,0.011440943,,
Kuujjuarapik,QC,2012-03-02,616500,12936,2.098134332,0.067078209,0.041268261,0.565661931,0.025950833,0.040037053,,,0.005067666,,,0.003902994,,,0.032516054,,
Kuujjuarapik,QC,2012-03-09,590400,12128,2.686084019,0.082530026,0.041480045,0.70269192,0.030961032,0.040716886,,,0.005249855,,,0.004684386,,,0.026143313,,
Kuujjuarapik,QC,2012-03-16,614400,12753,2.477591047,0.076149139,0.036946489,0.48242951,0.02316648,0.038071704,,,0.004891854,,,0.003952498,,,0.016881953,,
Kuujjuarapik,QC,2012-03-23,581400,12080,3.274173196,0.097606297,0.041273352,0.861465538,0.036506232,0.042620584,,,0.0053381,,,0.004143251,,,0.021886307,,
Kuujjuarapik,QC,2012-03-30,1219800,25327,3.486512118,0.09764564,0.022089104,0.514674987,0.020934663,0.022292454,,,0.002370103,,,0.001976586,,,0.044614619,,
Kuujjuarapik,QC,2012-04-13,611400,12693,3.400806631,0.10147079,0.040183535,0.550204801,0.025506461,0.038800489,,,0.005130926,,,0.004088373,,,0.0355094,,
Kuujjuarapik,QC,2012-04-20,631620,13268,3.28426916,0.080190321,0.028322261,0.386824735,0.019742068,0.03406082,,,0.004895137,,,0.002694732,,,0.031844871,,
Kuujjuarapik,QC,2012-04-27,581880,11906,3.307544473,0.104649449,0.059129441,0.320013939,0.01796278,0.039469042,,,0.005351607,,,0.004046519,,,0.264851266,,
Kuujjuarapik,QC,2012-05-04,584700,12132,2.178992088,0.073209434,0.051837259,0.234596209,0.014643852,0.036259571,,,0.00521706,,,0.004337894,,,0.130381116,,
Kuujjuarapik,QC,2012-05-11,631800,13417,1.461291507,0.041474033,0.03239848,0.10031266,0.00783635,0.03033016,,,0.005140864,,,0.002676393,,,0.076990646,,
Kuujjuarapik,QC,2012-05-18,663540,13702,2.342290038,0.062938725,0.026508788,0.166822744,0.009871601,0.017417972,,,0.003075601,,,0.003384509,,,0.038233088,,
Kuujjuarapik,QC,2012-05-26,631500,13268,3.019272796,0.074522679,0.031257839,0.199726822,0.012627576,0.034021311,,,0.004834146,,,0.002641524,,,0.036694487,,
Kuujjuarapik,QC,2012-06-02,687360,14285,3.941496701,0.094024803,0.028427076,0.22557317,0.013386618,0.032622993,,,0.004724101,,,0.002728745,,,0.038673914,,
Kuujjuarapik,QC,2012-06-10,618480,12790,3.211741569,0.080798349,0.03708797,0.256756622,0.014887676,0.034251603,,,0.004598022,,,0.003041564,,,0.120834711,,
Kuujjuarapik,QC,2012-06-17,652920,13406,1.452613384,0.034606801,0.019018972,0.109949175,0.005920397,0.01517914,,,0.002451999,0.001100217,0.000295156,0.00133433,,,0.097938292,,
Kuujjuarapik,QC,2012-06-25,704400,14297,1.111154774,0.033021128,0.031596589,0.115767237,0.008230989,0.028427085,,,0.004420776,,,0.002700038,,,0.054809938,,
Kuujjuarapik,QC,2012-07-03,588060,12215,1.415194,0.040305671,0.033233461,0.134420326,0.009558207,0.03337393,,,0.005495284,,,0.002909579,,,0.03747776,,
Kuujjuarapik,QC,2012-07-10,636480,13209,2.146190124,0.0583243,0.026152229,0.180280059,0.010590311,0.018028352,,,0.003103814,,,0.002970791,,,0.02602046,,
Kuujjuarapik,QC,2012-07-17,678720,14099,0.744625747,0.023734649,0.02625766,0.113743758,0.008262062,0.028355247,,,0.004436582,,,0.002728026,,,0.022028133,,
Kuujjuarapik,QC,2012-07-25,698100,14502,1.270198312,0.034762594,0.024000207,0.13763989,0.009158492,0.029003832,,,0.004276528,,,0.002785065,,,0.012347194,,
Kuujjuarapik,QC,2012-08-02,577800,12142,1.264438764,0.046834368,0.045480977,0.137279203,0.009959912,0.036537507,,,0.004942118,,,0.003977459,,,0.043357125,,
Kuujjuarapik,QC,2012-08-09,607800,12618,1.66590307,0.044911807,0.027747562,0.20897972,0.012951154,0.034331276,,,0.005490648,,,0.003089257,,,0.024549974,,
Kuujjuarapik,QC,2012-08-16,619980,12873,0.876091406,0.030276814,0.022104371,0.093989898,0.007364347,0.017433293,,,0.003493804,,,0.00283996,,,0.012944045,,
Kuujjuarapik,QC,2012-08-23,617940,12828,1.528890108,0.052755312,0.040138939,0.258425331,0.014870597,0.033680613,,,0.005309984,,,0.00426038,,,0.035040177,,
Kuujjuarapik,QC,2012-08-30,595200,12297,1.230276877,0.034953288,0.027386788,0.210032152,0.01318492,0.034065098,,,,,,,,,,,
Kuujjuarapik,QC,2012-09-06,610980,12686,0.921830482,0.031509084,0.02428988,0.160031996,0.00994598,0.01805532,,,,,,,,,,,
Kuujjuarapik,QC,2012-09-13,695040,14856,1.19030387,0.039615956,0.048828448,0.120831747,0.008442753,0.027767999,,,,,,,,,,,
Kuujjuarapik,QC,2012-10-11,594000,12752,4.248096317,0.130222393,0.063413053,0.655952698,0.029220127,0.04055834,,,,,,,,,,,
Kuujjuarapik,QC,2012-10-18,686400,14253,1.698680431,0.060084967,0.053137625,0.280278604,0.015184395,0.032075368,,,,,,,,,,,
Kuujjuarapik,QC,2012-10-26,759600,15781,1.078166592,0.03121361,0.026744291,0.124560345,0.008190954,0.024768787,,,0.004122432,,,0.002179305,,,0.045481795,,
Kuujjuarapik,QC,2012-11-04,625200,12828,1.636887689,0.0442433,0.02966747,0.267759886,0.01511172,0.033243194,,,,,,,,,,,
Kuujjuarapik,QC,2012-11-11,609600,12805,1.834939911,0.047888625,0.026865676,0.375445771,0.019275751,0.033547104,,,0.004844733,,,0.002834004,,,0.015063226,,
Kuujjuarapik,QC,2012-11-18,673800,14001,1.543999124,0.051314428,0.036778364,0.762323025,0.032091456,0.037597274,,,,,,,,,,,
Kuujjuarapik,QC,2012-11-26,603900,12686,1.388418921,0.04124246,0.024331041,0.206023301,0.011585006,0.018118568,,,,,,,,,,,
Kuujjuarapik,QC,2012-12-03,600600,12618,1.662130198,0.056563891,0.042528145,0.197151927,0.012839828,0.038481181,,,,,,,,,,,
Kuujjuarapik,QC,2012-12-10,610140,12527,1.57496692,0.043321743,0.030902249,0.302868379,0.016533373,0.03293641,,,,,,,,,,,
Kuujjuarapik,QC,2012-12-17,1201200,24938,1.036074237,0.033690069,0.021423994,0.510029321,0.020798606,0.020918119,,,0.002536145,,,0.002180658,,,0.018619233,,
Kuujjuarapik,QC,2012-12-31,630600,13102,1.66564462,0.056002396,0.036468017,0.84263816,0.035223009,0.039447186,,,,,,,,,,,
Kuujjuarapik,QC,2013-01-07,669300,13920,2.090900821,0.066360954,0.03675843,0.651272103,0.028436023,0.036521931,,,0.004864523,,,0.003808458,,,0.030994732,,
Kuujjuarapik,QC,2013-01-15,603000,12507,1.932543515,0.062975939,0.03610754,0.857350038,0.036138123,0.041045439,,,0.005240123,,,0.003437424,,,0.026279957,,
Kuujjuarapik,QC,2013-01-22,608400,12641,2.073982252,0.066953235,0.040672719,0.583535726,0.026779206,0.039946176,,,0.005310488,,,0.004959465,,,0.030275886,,
Kuujjuarapik,QC,2013-01-29,684000,14365,1.759572678,0.048193797,0.022308176,0.743888944,0.028824315,0.019272251,,,0.003030337,,,0.002560389,,,0.015528439,,
Kuujjuarapik,QC,2013-02-06,626100,13155,2.302763673,0.072186438,0.03830201,0.761259194,0.032610182,0.040688791,,,0.00528171,,,0.003866953,,,0.031587943,,
Kuujjuarapik,QC,2013-02-13,608400,12641,1.905713451,0.061837044,0.040345263,0.548702268,0.025543058,0.04051073,,,0.005348575,,,0.004211797,,,0.023472715,,
Kuujjuarapik,QC,2013-02-27,606960,12461,2.674330751,0.069626515,0.026937556,0.441018868,0.019702509,0.020418215,,,0.003900503,,,0.002915428,,,0.022341022,,
Kuujjuarapik,QC,2013-03-06,597900,12410,3.282865904,0.097945439,0.041084351,0.438790415,0.022035785,0.042362257,,,0.006109086,,,0.004412104,,,0.025293419,,
Kuujjuarapik,QC,2013-03-13,603120,12372,3.304015317,0.093648313,0.030883589,0.583604863,0.024827333,0.027410427,,,0.003638692,,,0.002582947,,,0.019096048,,
Kuujjuarapik,QC,2013-03-20,666600,14175,1.477316179,0.049498325,0.035445353,0.157965972,0.010444404,0.033790798,,,0.004890978,,,0.003526701,,,0.023569433,,
Kuujjuarapik,QC,2013-03-28,634800,13187,1.640192716,0.050984869,0.026433448,0.231194568,0.012521037,0.021761374,,,0.003674735,,,0.002956517,,,0.010638413,,
Kuujjuarapik,QC,2013-04-04,589500,12238,1.431589213,0.049852038,0.03865171,0.264198618,0.015422851,0.038882599,,,0.005723599,,,0.004378802,,,0.023700494,,
